name,descript,eval_link,topic,countries,evaluation_textbased,evaluation_tag,website
Kinder Krebs Aktion Deutschland e.V.,,https://www.dzi.de/organisation/kinder-krebs-aktion-deutschland-e-v/,[],[],"Die Organisation Kinder Krebs Aktion Deutschland e.V. wurde im Mai 2018 gegründet und im Juli 2018 ins Vereinsregister des Amtsgerichts Charlottenburg eingetragen. Aufgrund des geringen Alters konnte der Verein noch keinen Finanzbericht über ein vollständiges abgeschlossenes Geschäftsjahr vorlegen. Das DZI kann somit unter anderem nicht beurteilen, ob die Werbe- und Verwaltungsausgaben nach DZI-Maßstab im vertretbaren Rahmen liegen.",DZI-Einschätzung: nicht förderungswürdig,
kinder unserer welt – initiative für notleidende kinder e.V.,"kinder unserer welt - initiative für notleidende kinder e.V. berät und betreut Paare, die ein ausländisches Kind adoptieren möchten oder bereits ein oder mehrere Kinder …",https://www.dzi.de/organisation/kinder-unserer-welt-initiative-fuer-notleidende-kinder-e-v/,"['Bildung', 'Entwicklungszusammenarbeit', 'Familienfürsorge', 'Frauenförderung', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft']","['Äthiopien', 'Deutschland', 'Südafrika']","kinder unserer welt - initiative für notleidende kinder e.V., Würzburg, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kinderunsererwelt.de
Kinder- und Jugendhospizstiftung Balthasar,Die Hauptaufgabe der Kinder- und Jugendhospizstiftung Balthasar besteht in der finanziellen Unterstützung des gleichnamigen Kinder- und Jugendhospizes. In der stationären Einrichtung werden Kinder und Jugendliche …,https://www.dzi.de/organisation/kinder-und-jugendhospizstiftung-balthasar/,"['Behindertenhilfe', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe']",['Deutschland'],"Der Kinder- und Jugendhospizstiftung Balthasar, Olpe, wurde das DZI Spenden-Siegel zuerkannt. Die Stiftung ist förderungswürdig.",,http://www.balthasarstiftung.de
KINDER-Not-Hilfe-SAAR e.V.,"Die KINDER-Not-Hilfe-SAAR e.V. leistet überwiegend gezielte Einzelfallhilfe. Vorrangiges Ziel des Vereins ist es, behinderte und kranke Kinder zu unterstützen, deren Eltern insbesondere aus finanziellen Gründen …",https://www.dzi.de/organisation/kinder-not-hilfe-saar-e-v/,"['Einzelfallhilfe', 'Kinder- und Jugendhilfe']",['Deutschland'],"KINDER-Not-Hilfe-SAAR e.V., Eppelborn, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kindernothilfe-saar.de
Kinderaktionshilfe e.V.,,https://www.dzi.de/organisation/kinderaktionshilfe-e-v/,[],[],"Die DZI Spendenberatung hat sich mehrfach bemüht, zuletzt im Dezember 2014, von den Verantwortlichen der Organisation im Sinne der Transparenz gegenüber dem Spender konkrete aussagekräftige Informationen über ihre Arbeit zu erhalten. Dem Auskunftsersuchen hat die Organisation aber nur teilweise entsprochen. Auch ihrer Internetseite waren die erbetenen Informationen nicht vollständig zu entnehmen.Zwar besteht für Spenden sammelnde Organisationen keine Verpflichtung, dem DZI Auskunft zu erteilen. Das DZI bedauert jedoch, dass eine Organisation, die in der Öffentlichkeit um Unterstützung wirbt, nicht die Informationen zur Verfügung stellt, die die Spendenberatung zur Erarbeitung einer Auskunft für die interessierte Öffentlichkeit von ihr erbeten hat. Das DZI kann damit unter anderem nicht beurteilen, ob die Werbe- und Verwaltungsausgaben im vertretbaren Rahmen liegen.Nach Kenntnisstand des DZI wirbt der Verein insbesondere per Telefon und mit nachfolgenden Werbeanschreiben um Spenden. Dem DZI liegen dazu von angesprochenen Unternehmen und Privatpersonen Beschwerden vor, die die Spendenwerbung des Vereins als missverständlich und bedrängend schildern. So behauptet die Organisation in ihren an die einzelnen Adressaten gerichteten Anschreiben, dass ihr eine konkrete Spendenzusage von ihnen vorliege. Mehrere dieser Adressaten bestätigen gegenüber dem DZI aber ausdrücklich, dass sie im jeweiligen Einzelfall keine Spendenzusage erteilt hatten. Noch verstärkt wird der Druck auf die Angesprochenen nach Einschätzung des DZI durch ihm vorliegende Erinnerungsschreiben und die gegenüber den Adressaten aufgestellte Behauptung des Vereins, dass er die Spendenzusage fest für ein bestimmtes Projekt eingeplant habe.In Anbetracht des vorgenannten Hinweises zur Spendenwerbung kann das DZI eine Förderung der Organisation nicht empfehlen.",DZI-Einschätzung: nicht förderungswürdig,http://www.kinderaktionshilfe.de
KinderBerg International e.V.,"KinderBerg International ist in Kriegs-und Krisengebieten tätig. Mit humanitären Projekten versucht der Verein, die Betroffenen vor Ort zu stärken und damit auch den Ursachen von …",https://www.dzi.de/organisation/kinderberg-international-e-v/,"['Bildung', 'Flüchtlingsfürsorge', 'Frauenförderung', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe']","['Afghanistan', 'Deutschland', 'Ukraine']",Das Auskunftsverhalten der Organisation gegenüber dem DZI ist offen. Bei der Durchsicht der vorliegenden Materialien haben sich für das DZI bisher keine kritischen Anhaltspunkte ergeben.,DZI-Einschätzung: neutral,http://www.kinderberg.org
Kinderherzen – Fördergemeinschaft Deutsche Kinderherzzentren e.V.,Der Verein unterstützt in Deutschland Herzzentren und Kliniken beispielsweise durch die Finanzierung von klinischen Evaluationen und Machbarkeitsstudien. Darüber hinaus fördert er Musiktherapien auf kinderkardiologischen Stationen …,https://www.dzi.de/organisation/foerdergemeinschaft-deutsche-kinderherzzentren-e-v/,"['Forschung', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe']","['Deutschland', 'El Salvador', 'Rumänien', 'Ukraine']",		Das Auskunftsverhalten der Organisation gegenüber dem DZI ist offen. Bei der Durchsicht der vorliegenden Materialien haben sich für das DZI bisher keine kritischen Anhaltspunkte ergeben.,DZI-Einschätzung: neutral,http://www.kinderherzen.de
Kinderhilfe Afghanistan und Trutz Erös Kinderstiftung,,https://www.dzi.de/organisation/kinderhilfe-afghanistan/,[],[],"Bei der Kinderhilfe Afghanistan handelt es sich nach Angaben auf der eigenen Website um eine private Initiative der Familie Erös aus Mintraching. Sie ist eng verbunden mit der ebenfalls von der Familie Erös gegründeten Trutz Erös Kinderstiftung, die nach Angaben auf der Website für die Verwaltung und die „Spendenkontoführung“ der Kinderhilfe Afghanistan verantwortlich ist.",DZI-Einschätzung nicht möglich,http://www.kinderhilfe-afghanistan.de
Kinderhilfe für Siebenbürgen e.V.,,https://www.dzi.de/organisation/kinderhilfe-fuer-siebenbuergen-e-v/,[],[],"Die DZI Spenderberatung hat sich mehrfach bemüht, zuletzt im November 2019, von den Verantwortlichen der Organisation im Sinne der Transparenz gegenüber dem Spender konkrete aussagekräftige Informationen über ihre Arbeit zu erhalten. Dem Auskunftsersuchen hat die Organisation aber nicht entsprochen. Auch ihrer Internetseite waren die erbetenen Informationen nicht vollständig zu entnehmen.",DZI-Einschätzung nicht möglich,http://www.roma-kinderhilfe.de
Kinderhilfe PASSO FUNDO e.V.,"Die Kinderhilfe PASSO FUNDO e.V. fördert in Brasilien Kinder- und Jugendzentren in Passo Fundo, die von der örtlichen Diözesan-Caritas getragen und betreut werden. Die Förderung …",https://www.dzi.de/organisation/kinderhilfe-passo-fundo-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft']",['Brasilien'],"Der Kinderhilfe PASSO FUNDO e.V., Essen, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.passo-fundo.de
Kinderhilfe Rumänien e.V.,"Der Verein ist in Rumänien über die Stiftung Funda?ia Ajuta?i Copiii, Lipova, tätig, deren Vorsitzende die Vorstandsvorsitzende der Kinderhilfe Rumänien e.V. ist. Schwerpunkt der Aktivitäten …",https://www.dzi.de/organisation/kinderhilfe-rumaenien-e-v/,"['Behindertenhilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft']",['Rumänien'],"Der Kinderhilfe Rumänien e.V., Hechingen, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kinderhilfe-rumaenien.com
Kinderhilfswerk Eine Welt e.V.,"Das Kinderhilfswerk Eine Welt e.V. fördert überwiegend Projekte in Mali. Es hat dort mehr als zehn Gesundheitszentren (Mutter-Kind-Zentren) errichtet, unter anderem mit finanzieller Unterstützung des …",https://www.dzi.de/organisation/kinderhilfswerk-dritte-welt-e-v/,"['Behindertenhilfe', 'Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Menschenrechte']","['Argentinien', 'Deutschland', 'Ecuador', 'Indien', 'Mali', 'Nepal', 'Ruanda', 'Sri Lanka', 'Südafrika', 'Uruguay']","Dem Kinderhilfswerk Eine Welt e.V., Hamburg, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.khw-eine-welt.de
"Kinderhilfswerk für Bogotá, Maria Jakob e.V.","Das Kinderhilfswerk für Bogotá, Maria Jakob e.V. unterstützt vor allem Sozialstationen und Bildungseinrichtungen der katholischen Kongregation der Schwestern vom Armen Kinde Jesus P.I.J. in der …",https://www.dzi.de/organisation/kinderhilfswerk-fuer-bogota-maria-jakob-e-v/,"['Bildung', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft']",['Kolumbien'],"Dem Kinderhilfswerk für Bogotá, Maria Jakob e.V., Ahrensburg, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kinderhilfswerk-bogota.de
Kinderhilfswerk Stiftung Global-Care,"Die Kinderhilfswerk Stiftung Global-Care ist aus dem Kinderhilfswerk Bergen hervorgegangen, das im Jahr 1976 im Sozialdienst des Missionswerkes der Gemeinde Gottes e.V. als selbständiger Arbeitszweig …",https://www.dzi.de/organisation/kinderhilfswerk-stiftung-global-care/,"['Aids', 'Behindertenhilfe', 'Bildung', 'Entwicklungszusammenarbeit', 'Familienfürsorge', 'Flüchtlingsfürsorge', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Religion', 'Ukraine-Nothilfe']","['Albanien', 'Argentinien', 'Äthiopien', 'Bangladesch', 'Brasilien', 'Bulgarien', 'Demokratische Republik Kongo', 'Deutschland', 'Haiti', 'Indien', 'Indonesien', 'Kosovo', 'Libanon', 'Nepal', 'Philippinen', 'Sambia', 'Simbabwe', 'Sudan', 'Uganda', 'Ukraine']","Kinderhilfswerk Stiftung Global-Care, Fritzlar, wurde das DZI Spenden-Siegel zuerkannt. Die Organisation ist förderungswürdig.",,http://www.kinderhilfswerk.de
Kinderhilfszentrum e.V.,,https://www.dzi.de/organisation/kinderhilfszentrum-e-v/,[],[],Dem Verein wurde laut Vereinsregisterauszug durch Beschluss des Amtsgerichts Bremen vom 06.05.2014 gemäß § 73 BGB (Unterschreitung der Mindestmitgliederzahl von 3 Mitgliedern) die Rechtsfähigkeit entzogen.,DZI-Einschätzung: neutral,
Kinderhospiz Sterntaler e.V. und Förderverein Kinderhospiz Sterntaler e.V.,,https://www.dzi.de/organisation/kinderhospiz-sterntaler-e-v/,[],[],"Die DZI Spendenberatung hat sich mehrfach bemüht, zuletzt im Oktober 2023, von den Verantwortlichen der Organisation Kinderhospiz Sterntaler e.V. im Sinne der Transparenz gegenüber den Spendenden konkrete aussagekräftige Informationen über ihre Arbeit zu erhalten. Dem Auskunftsersuchen hat die Organisation aber nicht entsprochen. Auch ihrer Internetseite waren die erbetenen Informationen nicht vollständig zu entnehmen.",DZI-Einschätzung nicht möglich,http://www.kinderhospiz-sterntaler.de
Kinderhospiz-Stiftung Bergisches Land,"Die Kinderhospiz-Stiftung Bergisches Land wurde 2011 gegründet, um Familien mit lebenszeitverkürzend erkrankten Kindern zu unterstützen. Sie wird von der Bethe Stiftung, dem Caritasverband Wuppertal/Solingen und …",https://www.dzi.de/organisation/kinderhospiz-stiftung-bergisches-land/,"['Einzelfallhilfe', 'Familienfürsorge', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe']",['Deutschland'],"Der Kinderhospiz-Stiftung Bergisches Land, Wuppertal, wurde das DZI Spenden-Siegel zuerkannt. Die Stiftung ist förderungswürdig.",,http://www.kinderhospiz-burgholz.de
Kinderkrebswerk für Deutschland e.V.,,https://www.dzi.de/organisation/kinderkrebswerk-fuer-deutschland-e-v/,[],[],"Die DZI Spenderberatung hat sich mehrfach bemüht, zuletzt im August 2019, von den Verantwortlichen der Organisation im Sinne der Transparenz gegenüber den Spendern konkrete aussagekräftige Informationen über ihre Arbeit zu erhalten. Dem Auskunftsersuchen hat die Organisation aber nicht entsprochen. ",Die DZI-Spenderberatung warnt:,
Kindermissionswerk „Die Sternsinger“ e.V.,Das Kindermissionswerk „Die Sternsinger“ ist das Hilfswerk hinter der Sternsingeraktion. Rund um den Dreikönigstag sammeln als Sternsinger verkleidete Kinder Geld für Kinder in Not. Die …,https://www.dzi.de/organisation/kindermissionswerk-die-sternsinger-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Familienfürsorge', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Religion', 'Ukraine-Nothilfe']","['Afghanistan', 'Ägypten', 'Albanien', 'Algerien', 'Angola', 'Argentinien', 'Armenien', 'Äthiopien', 'Bangladesch', 'Belarus', 'Benin', 'Bolivien', 'Bosnien und Herzegowina', 'Brasilien', 'Burkina Faso', 'Burundi', 'Chile', 'Côte d’Ivoire', 'Demokratische Republik Kongo', 'Deutschland', 'Dominikanische Republik', 'Ecuador', 'El Salvador', 'Eritrea', 'Georgien', 'Ghana', 'Guatemala', 'Haiti', 'Honduras', 'Indien', 'Indonesien', 'Irak', 'Israel', 'Kambodscha', 'Kamerun', 'Kap Verde', 'Kasachstan', 'Kenia', 'Kirgistan', 'Kolumbien', 'Kroatien', 'Kuba', 'Laos', 'Libanon', 'Liberia', 'Madagaskar', 'Malawi', 'Mauretanien', 'Mexiko', 'Mongolei', 'Montenegro', 'Mosambik', 'Myanmar', 'Namibia', 'Nepal', 'Nicaragua', 'Nigeria', 'Nordmazedonien', 'Pakistan', 'Palästinensische Gebiete', 'Papua-Neuguinea', 'Paraguay', 'Peru', 'Philippinen', 'Polen', 'Republik Moldau', 'Ruanda', 'Rumänien', 'Russische Föderation', 'Sambia', 'Senegal', 'Sierra Leone', 'Simbabwe', 'Slowakei', 'Somalia', 'Sri Lanka', 'St. Lucia', 'Südafrika', 'Südsudan', 'Syrien', 'Tansania', 'Thailand', 'Timor-Leste', 'Togo', 'Tschad', 'Uganda', 'Ukraine', 'Ungarn', 'Uruguay', 'Venezuela', 'Vietnam', 'Zentralafrikanische Republik']","Dem Kindermissionswerk ""Die Sternsinger"" e.V., Aachen, wurde das Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.sternsinger.de
Kindernothilfe e.V.,"Die Kindernothilfe fördert gemeinwesenorientierte und breitenwirksame Projekte in vielen Ländern Afrikas, Asiens und Lateinamerikas. In Zusammenarbeit mit den einheimischen Partnern und Projektträgern werden vor allem …",https://www.dzi.de/organisation/kindernothilfe-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Menschenrechte', 'Ukraine-Nothilfe']","['Afghanistan', 'Äthiopien', 'Bangladesch', 'Bolivien', 'Brasilien', 'Burundi', 'Chile', 'Deutschland', 'Ecuador', 'Eswatini', 'Griechenland', 'Guatemala', 'Haiti', 'Honduras', 'Indien', 'Indonesien', 'Kenia', 'Kosovo', 'Libanon', 'Malawi', 'Myanmar', 'Nepal', 'Pakistan', 'Peru', 'Philippinen', 'Republik Moldau', 'Ruanda', 'Rumänien', 'Sambia', 'Simbabwe', 'Somalia', 'Sri Lanka', 'Südafrika', 'Thailand', 'Uganda', 'Ukraine']","Der Kindernothilfe e.V., Duisburg, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kindernothilfe.de
Kinderrechte Afrika e.V.,Kinderrechte Afrika e.V. setzt sich für das Wohl und die Rechte der Kinder in Afrika ein. Der Verein leistet unmittelbare Arbeit für Kinder und mit …,https://www.dzi.de/organisation/kinderrechte-afrika-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Flüchtlingsfürsorge', 'Frauenförderung', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Menschenrechte', 'Straffälligenhilfe']","['Benin', 'Ghana', 'Kamerun', 'Mali', 'Togo']","Kinderrechte Afrika e.V., Lahr, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kinderrechte-afrika.org
Kindersuchhilfe e.V.,,https://www.dzi.de/organisation/kindersuchhilfe-e-v/,[],[],Laut Vereinsregisterauszug des Amtsgerichts Aschaffenburg vom 10.02.2014 ist der Verein aufgelöst.,DZI-Einschätzung: neutral,http://www.kindersuchhilfe.eu
Kinderwerk Lima e.V.,"Das Kinderwerk Lima e.V. ist ein evangelisches Missions- und Hilfswerk, das verschiedene Organisationen in Peru, Paraguay und Burundi unterstützt. Schwerpunkte der Vereinsaktivitäten sind dabei der …",https://www.dzi.de/organisation/kinderwerk-lima-e-v/,"['Bildung', 'Entwicklungszusammenarbeit', 'Familienfürsorge', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Religion', 'Völkerverständigung']","['Burundi', 'Paraguay', 'Peru']","Dem Kinderwerk Lima e.V., Heidenheim an der Brenz, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kinderwerk-lima.de
KiNiKi gemeinnützige Aktiengesellschaft,Die Gesellschaft fördert vor allem Einrichtungen und Projekte der Kinder- und Jugendhilfe in Baden-Württemberg wie Heime für Kinder und Jugendliche sowie unterschiedliche Betreuungsprojekte und Angebote …,https://www.dzi.de/organisation/kiniki-gemeinnuetzige-aktiengesellschaft/,['Kinder- und Jugendhilfe'],['Deutschland'],"KiNiKi gemeinnützige Aktiengesellschaft, Stuttgart, wurde das DZI Spenden-Siegel zuerkannt. Die Organisation ist förderungswürdig.",,http://www.kiniki.de
Kirche in Not/Ostpriesterhilfe Deutschland e.V.,Kirche in Not/Ostpriesterhilfe Deutschland e.V. leitet die zur Verfügung stehenden Gelder an das in Königstein ansässige internationale Sekretariat „ACN International Aid to the Church in …,https://www.dzi.de/organisation/kirche-in-not-ostpriesterhilfe-deutschland-e-v/,"['Bildungs- und Kampagnenarbeit', 'Flüchtlingsfürsorge', 'Menschenrechte', 'Religion', 'Ukraine-Nothilfe', 'Völkerverständigung']","['Ägypten', 'Albanien', 'Algerien', 'Angola', 'Äquatorialguinea', 'Argentinien', 'Armenien', 'Äthiopien', 'Australien', 'Bangladesch', 'Belarus', 'Benin', 'Bolivien', 'Bosnien und Herzegowina', 'Brasilien', 'Bulgarien', 'Burkina Faso', 'Burundi', 'Chile', 'China', 'Costa Rica', 'Côte d’Ivoire', 'Demokratische Republik Kongo', 'Deutschland', 'Dominikanische Republik', 'Ecuador', 'El Salvador', 'Eritrea', 'Eswatini', 'Frankreich', 'Gabun', 'Gambia', 'Georgien', 'Ghana', 'Griechenland', 'Guatemala', 'Guinea', 'Guinea-Bissau', 'Haiti', 'Honduras', 'Indien', 'Indonesien', 'Irak', 'Island', 'Israel', 'Italien', 'Jordanien', 'Kamerun', 'Kap Verde', 'Kasachstan', 'Kenia', 'Kirgistan', 'Kolumbien', 'Kongo', 'Kosovo', 'Kroatien', 'Kuba', 'Laos', 'Lesotho', 'Lettland', 'Libanon', 'Liberia', 'Libyen', 'Litauen', 'Madagaskar', 'Malawi', 'Mali', 'Marokko', 'Mauretanien', 'Mexiko', 'Montenegro', 'Mosambik', 'Myanmar', 'Namibia', 'Nepal', 'Nicaragua', 'Niederlande', 'Niger', 'Nigeria', 'Nordmazedonien', 'Österreich', 'Pakistan', 'Palästinensische Gebiete', 'Panama', 'Papua-Neuguinea', 'Paraguay', 'Peru', 'Philippinen', 'Polen', 'Republik Moldau', 'Ruanda', 'Rumänien', 'Russische Föderation', 'Salomonen', 'Sambia', 'Sao Tomé und Principe', 'Schweiz', 'Senegal', 'Serbien', 'Sierra Leone', 'Simbabwe', 'Slowakei', 'Spanien', 'Sri Lanka', 'Südafrika', 'Sudan', 'Südsudan', 'Syrien', 'Tadschikistan', 'Tansania', 'Timor-Leste', 'Togo', 'Trinidad und Tobago', 'Tschad', 'Tschechische Republik', 'Tunesien', 'Türkei', 'Uganda', 'Ukraine', 'Ungarn', 'Uruguay', 'USA', 'Usbekistan', 'Venezuela', 'Vietnam', 'Zentralafrikanische Republik', 'Zypern']","Kirche in Not/Ostpriesterhilfe Deutschland e.V., München, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.kirche-in-not.de
